ACACA	ACVRL1	AKT1	AKT1S1	ANXA1	AR	ARAF	ASNS	ATM	BAD	BAK1	BAP1	BAX	BCL2	BCL2L1	BCL2L11	BECN1	BID	BRAF	BRCA2	CASP7	CAV1	CCNB1	CCND1	CCNE1	CCNE2	CDH1	CDH2	CDH3	CDKN1A	CDKN1B	CHEK1	CHEK2	CLDN7	COL6A1	CTNNB1	DIRAS3	DVL3	EEF2	EEF2K	EGFR	EIF4E	EIF4EBP1	EIF4G1	ERBB2	ERBB3	ERRFI1	ESR1	ETS1	FASN	FN1	FOXM1	FOXO3	G6PD	GAB2	GAPDH	GATA3	GSK3A	HSPA1A	IGFBP2	IRS1	ITGA2	JUN	KDR	KIT	LCK	MAP2K1	MAPK1	MAPK14	MAPK9	MET	MRE11A	MYC	MYH11	NDRG1	NF2	NFKB1	NOTCH1	NRAS	NRG1	PARK7	PCNA	PDCD4	PDK1	PEA15	PGR	PIK3R1	PRDX1	PREX1	PRKAA1	PRKCD	PTEN	PXN	RAB25	RAD50	RAD51	RAF1	RB1	RBM15	RPS6	RPS6KA1	RPS6KB1	SERPINE1	SFRS1	SHC1	SMAD1	SMAD3	SMAD4	SQSTM1	SRC	STAT3	STAT5A	STK11	STMN1	SYK	TGM2	TP53	TP53BP1	TSC1	TSC2	TUBA1B	VHL	WWTR1	XBP1	XRCC1	XRCC5	YAP1	YBX1	YWHAB	YWHAE	YWHAZ
subject1	-0.84752002405523	1.53074268901684	-1.52466493749765	-0.656116278559106	0.794696573965154	2.85036747419564	1.15087567774095	-1.99278104160291	-0.586010310084524	0.873440565081311	2.74489970561213	-1.64215484620935	0.175163156851512	2.53385878425766	0.756132706542045	-0.692128209654321	1.43620621808982	1.79458881716174	3.65964310909262	0.476299954239459	1.88626548080887	0.429426921665886	-0.83983371425667	2.10590123566636	-0.377903544160259	1.6010011510585	3.65336698151677	3.645040994639	1.40927017298813	1.71933129976451	3.00645337457453	1.54146393071925	-1.17906809934804	3.97579436200694	0.696989860734482	1.33180240829581	3.55568868247703	3.06984213928091	-1.077837981942	-0.556545481386537	1.06338418416142	0.682225910406467	1.94884771384848	-1.28806144351961	5.07009852067112	3.48785620033269	1.56618478576587	2.51199777557698	3.42403992547642	-2.29774266283078	0.582511843073732	0.679890332352895	-0.611432183821082	-1.82081357747607	3.7215991202093	1.38148246678071	-2.9235425128349	0.248606695733234	6.54678787807851	4.25128661807276	2.62836941962859	2.54143206986381	1.3557876917053	4.70258861975135	1.75734404129065	0.217918110024816	-0.750556212778279	1.40727523906463	-0.970906814248647	1.67731878358962	-2.20132938124601	0.313945710135213	1.06571112271647	3.41121215748144	3.17108134490902	1.005046059661	1.79809834705915	-0.45982809710607	-0.0234461192308132	2.75239599324075	2.6233908329509	0.880982030741596	1.18307719332393	-1.80523664020699	4.5115163851866	-2.11677488968926	2.82833316500434	1.863769150279	-0.710993635953229	-0.126044722934404	0.354412481008688	2.08705066557479	2.15115989070815	7.57153629037892	1.19988128573956	1.05144586733626	2.20185345584476	1.65481896753689	1.74067942059674	3.44180015204704	-0.0803987557345389	-0.807237683279763	1.90205774170756	-0.35680662154095	-0.772237631379126	1.94251961762982	2.95469343064257	3.20488084451544	2.61006235058907	0.835951598181426	0.12781151469062	0.704256332469867	-0.537032622693603	-0.966251504597827	4.77188261433975	3.7390335743744	1.16191293268856	3.23017842153835	2.77150414360954	-1.19875331201071	-0.964423216562451	3.1511335980703	0.996884794820763	1.16210821372955	2.72487668221105	3.23920704540396	3.43830554548394	-0.190271428410722	2.37243709437685	2.85619047844231	0.951330948487583
subject2	-0.381959609823841	1.68493446843487	-1.3477104872813	1.93381704891777	2.0543034543985	3.35670675038113	0.0273058772917377	-2.06004432174069	1.22381958808425	0.743093936438767	1.47353799898451	-0.352320754734155	2.48765107704703	0.159141703180209	0.693799658356644	0.259375280430101	0.019373085842835	-0.702156207119175	3.37969286836474	2.80268100634314	0.743322564017139	-0.271728456849689	2.20103755219643	-0.0539330712744226	-0.0296046430352296	3.01609130275808	1.39740791605711	-1.73768843230921	-0.246605960360418	2.08667687693367	2.59860705311296	1.19523910531796	-1.12729066481453	2.65565024686026	2.59438151735437	0.316606389413495	3.79075802160273	0.584293018174808	-0.765922195377638	2.41484727510003	-1.01029647257255	2.44931181258185	-1.21600659139429	2.53762725818844	3.96452582202188	3.61559402099708	-0.715428011518728	4.7822243964829	-0.266060924494135	-1.67677921660606	-0.689788902009518	0.61468017283289	2.30997448592866	0.281275868845645	4.26545043973628	1.72946745756552	-1.38421180223803	3.29076422434867	4.52987174668278	0.00778350218515955	-1.85446964089496	-1.15749891959576	1.34202650749743	2.92365646656183	-3.12034059970299	-2.31494168389613	-0.708234151318803	-0.61095531147624	2.43334888791057	-0.616597526962081	-2.17441960146098	0.536101469907482	1.71388325439204	8.24745756748846	0.531306897994283	-1.26428705825001	0.971666617422874	0.892116209188123	1.9244274256189	-1.91131780769613	0.788621983284973	-0.814925958389897	2.93273156868579	1.26571158895104	3.40324821290514	1.77786347619977	1.51477476760714	1.14911675960465	-1.27051326975033	-1.39826507489287	1.51088723226763	4.92718675241565	-0.420956635584239	4.0775027319934	0.702761219602158	-1.35348037137797	2.6082704957569	1.93160950108204	-0.502310551766261	0.174704840940297	-0.406073125008415	-0.464065373302003	-3.20847202312326	-0.0453668415718863	-1.16259525862144	5.48242757925981	-1.00439606975622	4.06842986009122	2.40694785719975	2.1550061599236	1.03698980395733	-1.20696968239256	-0.498622639408188	0.445642476320858	5.09866827674361	1.01942288764289	0.439366996050682	0.163919742229134	2.28092661545286	1.78042160419074	-0.193303637181298	3.63566240522269	3.14423337150552	-1.49563580826632	2.89444731540108	2.62364379497388	1.83050725439476	-0.642971695786157	0.000700438828261263	2.33152336415874	3.95653837767274
subject3	1.66498635356347	4.47391027556983	0.591291533255251	-0.103625392078952	-0.164953549408249	3.79929017626139	-0.238494414772138	0.778531098522607	1.43054274979455	3.84873866537544	1.17534595439944	1.56829607421314	0.153535928368756	1.36554275087346	4.0228586913892	1.808153685166	0.240166222916823	-0.149812626843635	2.75769000682489	1.22277343913965	0.706464616813936	0.723560015074268	-1.05996964078183	1.35496274389812	0.597818111331735	-1.37466387614069	4.1095794189266	6.68641361658597	4.01401273228777	-0.567909501542963	0.579130341966892	-1.49148254995856	-0.0369301523475198	5.68778008656339	-0.406283005737426	4.5114220266133	3.48060208640111	0.112241876945034	-0.233384778323098	-0.341230377930261	-1.34259885743147	1.57052736176991	-0.349761016391708	-0.832110019438731	5.45394163088783	2.331101330652	-1.13440920115583	6.24099595039793	-0.495680819899815	0.62149082480318	2.82565200937676	-1.8009152426378	0.672794505574525	1.0302257673224	4.78680990340814	1.65541414302877	-4.67903617535183	0.702731853228286	1.6834724770606	3.03828866092963	2.85678462147367	-1.70711260967596	4.45456348072897	2.63381592195893	0.380058052062326	0.412423072457222	2.01805051462024	-0.357185558316356	2.25065540580648	0.187375544211793	-0.973361030947797	0.185663412194185	0.261804755459177	6.21840552506909	0.0732494127034161	2.03287200302951	3.9704716879548	-1.85094330219561	2.68406343812971	-0.996117034734174	2.71969458767195	0.987215114944275	3.239579097243	-0.56369113303952	2.93452211158982	1.09427184178954	2.67081706097516	1.96119437326027	-0.856470960924634	-0.321898889814567	3.00819396275068	2.76187827816189	1.24248276108142	4.00444056822851	0.172144476977855	-1.41317372985665	0.294474235863411	2.86007368236126	-1.31934632580893	4.09890282926983	2.96518512086518	-1.44798791963267	0.089762974659616	-0.657352374389099	1.67509972222109	1.70772554420944	-0.946423903394781	1.73151340919384	2.67846195771252	3.0463470958787	1.44320240971634	-0.486377826732493	2.57657730578411	2.01052003900261	5.96034398592469	4.51537831720098	1.45192328231322	0.218791667361889	-0.200393760592088	2.50643234271965	2.06679105220984	3.67044170083291	0.612368576448916	0.991910597359807	-0.0624574476484508	0.965767361193392	3.7605780859761	0.0663170155828477	0.461612085051316	1.62572096156157	3.46967857596649
subject4	1.1425015937602	4.05969774562841	-1.04273171812293	-1.09347576327308	0.778859300468557	6.22761868397722	-1.18943489374666	1.00631243665635	1.44793322352823	3.24368708718603	1.42407308275506	1.74016634359009	-0.243617503583463	2.45309871527031	3.63136343748042	2.28106168866713	-0.021265525224879	-0.694977929108643	2.21130222505577	1.16598410244072	2.25360803304198	0.841152209902091	-1.09908280900475	0.972783299486503	2.04126376958469	-1.69660291984975	3.36742158035205	2.24589130009045	4.59063551007944	-1.04185378807474	1.14963227446969	-0.746117067303424	-0.406848464737427	3.19629784789148	-0.316775017362206	3.36509386171268	4.09705450637371	0.813461982219221	-0.462465125916086	0.108032377616634	0.351921576361111	0.837363281171026	-1.84939749455745	-0.13198916738498	3.82854603904045	3.32660373753239	-0.373384337715226	5.76125468532346	-0.394722838190248	-0.320747750163145	0.838770491036015	-2.12360751369807	-0.0069967777692197	0.899281402396043	4.20079776092294	1.32368772159795	-4.02081642091705	0.261770248598653	1.14145417884961	3.7443195305272	2.73486530548012	-1.1376046908631	4.64811506842166	1.57883463385199	-0.813517208264476	-0.0865706748483912	2.88558935415311	-0.789947663519388	2.15008598857813	-0.315338294220233	-2.00369197379764	0.292356069991109	-0.51954719448707	5.21015200841981	-0.289166613294507	1.56863545897238	4.12003143921754	-1.87688111958001	2.53986044810437	-1.02569166176735	2.70372967054804	1.85491459067161	3.83001050266145	-1.66763715809285	1.99902754045455	0.992979048413884	2.78946762488249	2.17584014442657	-0.508497678012181	-0.100424224218032	2.52181016448043	4.49564098588176	2.33587064594	1.6085525471276	1.20346499878076	-1.08787676815903	0.997544285805122	2.02709598095351	-0.896075685820111	4.69592126716859	2.01239534322841	-1.87985593405082	-0.879663404404275	-0.362234525313527	1.94946370490148	3.55542563258131	-0.314046431743842	1.64860159456227	3.44838573096612	3.2098242737143	1.1923695084788	-0.558884462620011	2.24136421342103	2.17785883943556	5.53149783480897	2.9609937064993	3.04012098353508	0.712515412150439	-0.382978364608032	2.3944456316259	2.10741113892454	3.3071882433023	1.58690947306484	0.238979182883176	0.129920636973549	0.595994154651276	3.4229254463807	-0.671452566617009	0.306878994245122	-0.18132541958879	3.11052176789215
subject5	-0.766421638852747	3.60827317139312	2.51799915615178	-0.648877467992983	0.121105730878317	2.77014273737048	0.218076386029436	-0.531550894721666	0.0863643087346273	0.659245033980991	3.79784919749455	1.77379592182056	1.90083293711904	3.67416937984112	2.94716459721241	3.29587555172303	2.66233579800243	0.524121934678293	4.78408974402818	0.169182853860804	1.8183084905035	0.699547563602074	-1.44005728449231	1.82571372646051	0.0827788047570815	-1.77658394367524	3.86348363099178	0.288942834453033	3.90079830114307	2.21940856142192	1.10964749496494	-0.806445072765725	1.95571138237292	2.09895340970045	2.33184951693005	3.94810378888715	2.79231221050502	1.42254682742745	-0.11014467690194	3.39332933469988	4.0005295068025	-0.0761223196676654	2.19374548219879	0.454078118980784	4.04062782087895	1.41010279700055	-0.847173858460813	3.56411802932002	2.72904329546002	0.842335648099728	2.29342205208342	-0.901808833390938	2.83238798700653	0.781833241979363	1.33240634885125	-0.102329768453399	-3.44481862493356	3.11399961419531	4.25958154968325	1.10848916119637	-0.584450126687156	-2.1205380074029	3.09104315740635	1.67070377251849	-2.12886716703319	-0.924757217833782	0.753273642927105	-0.879916427612396	0.0979183937461674	1.70573262800877	-1.12071447681327	-0.0549553899982103	1.46140428676942	5.66854126746228	-0.108271879225465	0.435891544985577	4.33970786459392	-1.54801551319164	0.623483310011369	-1.36448229783792	2.51873222610613	-0.998852273976704	0.90809046216121	0.724711522488708	1.80182959613724	1.16413574556105	0.772372270599734	1.97459112402116	3.00319819676562	0.12201525920304	1.34231712633242	0.826844590014839	1.99927642828293	3.93192712188743	1.037228183336	-1.00127483812906	0.86098589244699	1.53590057588375	2.14676696931856	3.01018708441821	0.0996513143516602	1.20913908340484	-1.42937008794719	-0.51956932467746	1.86746053929194	5.07995722810111	0.245694444433178	0.634441936460707	3.196101561435	0.114148855338138	3.91158793977185	-0.556511934176608	-0.020653291979664	-0.587993603359151	3.90931142150986	1.28608755448327	0.550973061325539	1.49562734496494	-0.993132426203333	2.77678266861934	-0.535205805690406	3.57128801360951	3.80479058251034	1.38613417240212	3.07409280113441	0.433261758452068	1.17704207401298	3.94818422616546	-0.248714610120602	0.349098286999016	0.452333204170454
subject6	-1.09529873269196	0.966482339247591	0.530449208635676	1.99315021905081	-0.250401277210758	3.78635990491422	2.14387489522016	1.07592374070432	1.50366320560087	4.10632718415019	0.414177729990435	1.85029266103455	0.472094267837437	1.30366118874506	3.08918232883808	-0.224594427123995	1.51212294098917	2.56278646354088	1.55208341339739	2.5451949026455	1.69472559595603	1.86119396171884	1.89275754651199	0.0168055860037609	0.0247810436789079	-0.389033317812424	4.22852741985439	2.72669890930272	2.38252499643102	-1.25103847471021	2.35967312417208	1.4053263985795	0.432924096317926	3.35829762094585	2.03654149542254	4.2710921740167	4.00522569555499	3.6150622749008	-1.23434639018497	0.509736037464017	1.45962266387678	0.654858470632011	0.355123727693274	2.00898893403529	3.77877585385653	1.81317275670208	-0.725169736837467	3.8823324997339	0.26457085256782	1.08742339898745	-2.1240086573513	0.255774946257383	-0.654777042810011	1.59002222416989	2.69287371019598	-0.343009187767562	-2.45986901394241	1.02315074839125	3.7534836497711	4.7505933511142	0.666679266764622	-1.98385894411435	2.72960019845943	1.1532505846689	-0.773176116018474	-1.69313592475284	-0.0720525918664465	-0.735589543154104	1.2464550871119	-0.500493196595708	1.54391056366529	-0.378136021773487	2.7442745654244	4.24668573417952	0.347664104519648	-0.698773300626077	0.682541775484669	-1.33307986048873	1.08509875389332	-1.37103022049184	0.366316053002443	-0.533738924811846	2.08304830336312	1.15838054823268	5.93104936585449	-0.551011638465161	0.743055767943412	0.765294643618167	-1.9608831510756	1.68435652621842	1.70095174894129	-0.264178586762567	-0.330002789489275	6.49763658613247	-0.469248924313352	0.470836581964057	2.95044391229418	1.61026674650898	-1.73145790388818	4.33973718260962	-0.153322676128625	1.08750454315327	1.47818740562249	-0.839896378718994	-0.776772122303999	1.50489602615044	-0.614515956617394	3.57330640735898	2.27544425948956	1.36717829066027	3.15621014577388	1.07254661296013	2.43117077955373	1.02999249231671	5.65245293661208	-0.313995868887423	2.71275359476888	0.237921785810699	-1.34400608638926	1.99899140186321	-0.417269178548283	2.68227440166519	3.53263020354847	-0.568262494175645	-0.565733880672185	1.16842213685355	3.49809581741678	3.57068475502532	0.249350485109586	2.02113572760472	1.10378289367642
subject7	-0.452668469895197	3.74387669567632	-1.54626090261764	1.46103227722919	2.33038184541744	4.24248577178641	-0.993360545348429	-0.0296423773998677	2.33073421820911	0.49830000238693	3.37562829574214	-0.869528781528586	0.201783026199216	3.35337292193024	2.95906319649753	2.4901450195138	-0.134534157756758	0.439495396391872	4.0151951375295	-1.50297756283481	1.62580182521341	-1.021515012422	-1.6905040080772	0.899741513894904	2.02147335685509	-1.79038452623931	4.49060927355705	2.1593530178256	3.71243515437373	-1.52852617571096	3.09532338910669	0.643779732218717	2.83792573871168	6.47967400041843	0.0270929703762222	3.4290661719206	5.28926854460466	0.82281449011631	1.55872153015321	0.189765255171335	0.498408214966745	-0.186834051960896	0.53609287748881	-1.01453310925425	5.51394204184884	1.68737867128757	-2.72928453480326	4.75411283757125	-0.40709605803465	-2.17199137714716	0.394360441888347	-1.28438908226357	0.220881739798478	0.0135489484937028	3.86572589311325	-0.537106060827693	-3.68711000784438	0.229237051229788	-0.569163713159843	3.61089917158379	-0.321235411227279	0.690822169499374	0.0469579819516321	1.36843262765589	2.43518672414816	-2.2590367656279	2.456424943501	-0.887953305731072	-0.344555557682957	-0.623836346609665	-0.504756880294368	0.221186384098809	1.30468980548968	6.03871930166318	2.25521123737266	0.76236592961035	2.80167924484121	1.74472880326158	1.53839083203726	-1.67308401468525	3.62489957969028	-1.5231887711935	4.56558839895045	0.990030643221967	3.44071859767134	2.13687789282964	2.80572962768456	-0.530657321022577	2.32083562149338	0.0884899375403922	0.748752789059179	1.97303145373681	-0.499583999653982	2.36733320935137	2.28707322029296	1.43840996771683	-0.185270027400172	1.91172977783964	-1.55339464257191	1.5421088443439	2.56199541451114	-1.49960446226658	-3.47320675507503	1.70828552958346	-0.792076841195832	5.01003408575738	2.37942721914309	0.238592014605376	2.96318260991498	3.24625693600149	3.39915501654148	-0.205785156048885	2.3629879442592	2.43162761246218	6.37977337206887	-1.3271848121535	-1.35389664793122	0.277694974568448	-0.691738524835413	3.0106921639173	1.39996186150598	3.44271935697792	1.55540517652545	2.75152607924823	0.203478845138153	3.65140640781727	3.90626897495903	0.282664293813461	2.2245005667286	-0.0267328446704006	0.650271392470375
subject8	-1.34308979120257	4.0601080634714	-0.968925318227046	2.38448285978104	1.94267655409681	3.02653214190785	-0.309779014965449	2.20834507406969	1.93441035560248	-0.18299461545568	3.66462260015036	2.22302622895775	-0.24883824440641	3.3363569146129	3.94355449969325	0.00785084063431608	2.62455299167925	-0.22775718755825	2.93557249988689	-1.13240214823862	1.03585378031258	2.15855744099365	-1.83426754606608	1.5568307700865	0.635495201209022	0.0260353998729199	3.63973469150328	5.84906173636447	0.64943294701979	-0.874102110745885	-0.0498931376402301	0.148047211019462	0.747430863621957	2.41755268071717	2.61615898974961	0.834337971445596	0.934811943890572	0.742248198295359	-0.205111855884552	-0.0537449385215331	-0.791494046902337	1.24937106475133	-0.69046856924154	-0.704154526248286	1.712035464686	-0.485876456694521	-0.868976270636076	3.88067598793996	0.0964426881010846	-2.30339142721623	0.0426921869556014	-2.00398802758631	-0.684206351667547	-1.74849226897003	3.41180080851918	-0.798245067909859	-3.97714807169039	2.64503709600634	6.2615285336158	0.965398706999865	1.64092453979397	-1.31031414438676	0.112231121594672	1.46769618642463	-3.00687173949813	1.03529463198429	-0.6849026072236	0.119390387323856	2.27738095283276	-0.811069377966041	-0.619886086338074	-0.348100513540992	-0.198586168269169	3.96308914818157	0.482914467790057	0.162292395734564	4.29942377639316	-2.02869584293203	3.21152891512666	-0.565735778091991	3.07717842117914	-1.27002770982834	3.9826593946235	-0.406047075730114	4.4883081898668	-2.65851424169891	3.08426117404613	-0.422487392883809	-0.975876490276917	-1.05587408752548	0.872708536202193	4.13464405651303	-0.290380969723827	-0.782551949816064	-0.381199598880649	0.797676477209781	-0.629358863951908	3.04113234612218	1.88163700165649	4.49526082570034	0.781309246191347	-1.41411092371312	0.619529024813996	1.98979532657033	2.1453283916225	2.16874714137756	-1.10457970314911	1.79520936959812	0.635242053238563	-1.28746190501149	1.07209068639953	0.17807047155627	2.59586358737532	2.33750158292004	5.83616602575904	0.117339163542655	0.85622773263891	-0.343247206370612	-0.871530304622354	2.28430884266327	1.49455862085105	1.70257006879405	-0.696981495371666	1.38800856157183	-0.893600012535124	0.997917000841861	3.43607288494673	0.691854588842249	-0.815365360186911	0.447716277675159	0.542353451477559
subject9	-1.23131397505433	1.66845893398156	-0.295453673835592	2.21822374534742	0.443222702898646	4.62266659620536	1.98615392731972	0.82135306219777	-0.293182504354228	1.13582842313036	-0.0773355933462314	2.08949382753375	0.315780751949369	2.94455117231753	1.16567250374642	-0.645398553928723	-0.827856248156179	2.43978589871846	2.73679213604294	0.176519054501232	3.23944199112977	1.24138167345789	-0.461936191481704	3.91231512732426	-1.34940735273546	-2.10472037503489	3.78053534231836	2.29619220541006	5.66483100401572	2.68535462288162	2.58809663920576	-3.7468061919736	1.15675079408593	2.41830601883039	1.06781345206823	4.26364582623056	4.77486129666981	1.51134276391619	2.49094546138884	-0.0911803400949225	0.614536411999644	0.959806583622837	2.08481066335895	2.16227506683322	4.94751267365262	0.644283291075162	-0.7503858242057	4.26974938514528	2.36904525242424	-2.09104039316752	-0.231001998595322	-2.59678444104156	-0.490900528676153	0.550522409804115	3.57163536937003	2.61040752698932	-0.922417514608251	0.555761628657667	0.716570951571261	3.78387640734295	0.34247415555072	-1.15471991131798	2.95687905524886	2.79948045516408	-0.0922861859260815	-2.17365611325226	2.71476795611868	-1.96045706936046	-0.622314466354854	0.313140309082632	-0.290271373041043	-0.0414965615856227	-0.282190719487052	2.23765877228007	-0.630127805940153	-1.2060515684402	1.43688837554693	2.07489662417824	-0.0510459460406103	-0.317319822298027	2.46803557306148	-2.31565270031353	4.1306709198379	1.01494599504112	1.26583712882638	-3.40559030693212	0.0607330377168812	1.51009131878717	-1.41355755398806	0.458110085531284	0.579406444760566	2.36864716208871	0.53597377799114	7.90732110423717	0.082607756909677	-1.41244042590283	0.405657288673382	1.40329375828512	-1.03685493681493	1.33907389089841	2.68277075900876	0.563239302206127	2.116716443618	-0.273347851987086	2.45017732280947	3.91834107339276	3.46259553016488	3.12195967977555	2.86342446441387	0.779324754070951	1.35607546160797	-0.718110443702083	-0.110171600341969	-1.09812502162432	4.51336081989564	1.27297498672944	4.65088558371921	1.82101606674879	-0.211365096597866	3.07311878623128	1.09004528263597	2.16326317663572	-0.580511297318644	1.23506945691783	2.45031676871125	3.3455309426396	1.64731760494051	-0.12143416613394	2.06865488981013	3.31627668359979	0.94624040745559
subject10	-1.35209320609937	1.22979008095657	-0.199534468659333	1.58225140900277	1.46191682079538	4.46815664691282	1.99285264388477	2.35464047006324	2.30503008205695	3.02303322203381	0.922346506208315	0.996259415042658	0.438925531965967	1.22099992275471	2.8895035426894	-0.813635109308103	1.92941316412393	-0.214660510175187	1.56826918790472	1.41966586689833	0.278107223415051	0.593966377061014	1.44514460781277	1.06986553455485	-0.5502948176934	-2.43621483456073	4.22521375500256	3.86216020721133	0.796549604086327	-0.22931438427579	2.36079474432066	0.783874426555597	0.0110636979874088	4.02717366321521	3.56411233777749	2.43829614612695	3.58754597575235	1.98913941913623	-0.814449807298913	0.506673228919311	2.3852871766085	1.07092178371928	0.0354369971006234	1.01155790747246	3.90790300392133	0.734783665085328	-0.830600913734905	3.30649350114347	0.25032341144591	0.0299422232700516	-0.939052209129242	-1.52841372480145	-0.909770264916418	1.19796157695986	3.09718853733781	-0.349918828170658	-1.43986344059437	-0.552401530830056	4.81071756427212	3.29800606426556	-1.17008744593224	-0.480973540718664	3.65995966108051	1.78762729718653	-0.36771357512851	-2.923053808091	-0.34578355210676	-1.57243392012393	1.76979095652399	-0.688092046337547	1.85194578798794	-0.340976528470415	1.93594788769197	5.48276458153292	-0.521321154173793	0.0122419853729832	1.49005817313216	-1.43452974333721	0.255402147760688	-0.275643440435246	-0.140220606562303	-1.8726881251411	0.600105726303299	0.971306483948863	4.38400708211091	0.209295968748207	0.846581878710006	-1.06807535300045	-1.02795109661426	0.880562565509345	0.237387932038065	1.11212303876241	-0.211797014875412	3.06012777914919	-0.0847210381458245	-0.789165270511207	0.987775934382398	2.3800004216939	-1.30105259969614	3.88993965321974	-0.845917637374403	0.229013571819988	-0.255288196957336	-0.733892074040189	-0.995805161432078	1.48454954821227	-0.725929596923076	3.49689311674151	2.14076243240554	-0.0875994853351696	2.91961422704937	1.11211320487386	1.56688098811305	-1.27585269990567	5.62662944853168	-1.55455990049533	2.37590349293185	0.820455709286853	-0.322006301447408	3.21451648133913	-1.0901816568723	1.78788544296789	1.75155551654333	-0.499142560120878	0.232470475815978	0.489319557815875	3.31189665169016	1.81028975478921	0.0127056117743231	1.09964974729148	0.433539304408873
